fixture,code,class,measure,staff,voice,expectedPitch,generatedPitch,expectedOnset,generatedOnset,expectedDuration,generatedDuration,pitchDeltaSemitones,onsetDiffQuarters,durationDiffQuarters,clusterHint,likelyPipelineStage,source
piano-articulation-scan,incorrect-tie,sustain,5,2,2,G3,G3,2,2,2,1.5,0,0,0.5,sustain-tie,sustain_association,event-match
piano-articulation-scan,duration-mismatch,rhythm,6,2,2,A2,A2,0,0,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,6,2,2,E3,E3,0,0,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,6,2,2,D3,D3,2,2,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,6,2,2,A3,A3,2,2,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,extra-note,pitch,6,1,1,,B4,,0,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-articulation-scan,extra-note,pitch,6,1,1,,D#5,,0,,1,,,,missing-or-extra-extraction,symbol_detection,event-match
piano-articulation-scan,incorrect-chord,measure-structure,6,1,1,,,,,,,,,,chord-grouping,chord_grouping,chord-integrity
piano-articulation-scan,incorrect-tie,sustain,7,1,1,A4,A4,1,1,1,1,0,0,0,sustain-tie,sustain_association,event-match
piano-articulation-scan,duration-mismatch,rhythm,7,2,2,C3,C3,2,2,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,7,2,2,G3,G3,2,2,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,7,2,2,G2,G2,0,0,2,1,0,0,1,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,7,2,2,D3,D3,0,0,2,1,0,0,1,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,8,2,2,E2,E2,0,0,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,8,2,2,B2,B2,0,0,2,1.5,0,0,0.5,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,8,2,2,A2,A2,2,2,2,1,0,0,1,duration-inference,duration_inference,event-match
piano-articulation-scan,duration-mismatch,rhythm,8,2,2,E3,E3,2,2,2,1,0,0,1,duration-inference,duration_inference,event-match
piano-articulation-scan,missing-staccato,articulation,1,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,tempo-mismatch,interpretation,1,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
piano-articulation-scan,missing-accent,articulation,2,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-staccato,articulation,2,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-staccato,articulation,3,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-staccato,articulation,4,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-accent,articulation,4,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-staccato,articulation,5,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-staccato,articulation,6,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-accent,articulation,6,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-staccato,articulation,7,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,volta-mismatch,interpretation,7,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
piano-articulation-scan,missing-accent,articulation,8,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,missing-staccato,articulation,8,,,,,,,,,,,,articulation,articulation glyph association,evaluator-compact
piano-articulation-scan,volta-mismatch,interpretation,8,,,,,,,,,,,,other,unknown / late MusicXML,evaluator-compact
